airline,departure_airport,departure_time,destination_airport,destination_time,price,duration_time,crawled_at,source
VietJet Air,SGN,07:50,HAN,13:05,1.627.262 VND/khách,5h 15m,2025-11-24 23:03:33,Traveloka.com
Vietravel Airlines,SGN,19:10,HAN,09:50,1.642.510 VND/khách,14h 40m,2025-11-24 23:03:33,Traveloka.com
Bamboo Airways,SGN,06:15,HAN,19:45,1.792.690 VND/khách,13h 30m,2025-11-24 23:03:33,Traveloka.com
"Vietnam Airlines, VietJet Air",SGN,05:55,HAN,13:05,1.942.547 VND/khách,7h 10m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,SGN,21:25,HAN,09:00,2.077.510 VND/khách,11h 35m,2025-11-24 23:03:33,Traveloka.com
"Vietnam Airlines, VietJet Air",SGN,21:15,HAN,09:15,2.134.860 VND/khách,12h 0m,2025-11-24 23:03:33,Traveloka.com
"VietJet Air, Vietnam Airlines",SGN,12:40,HAN,20:55,2.161.320 VND/khách,8h 15m,2025-11-24 23:03:33,Traveloka.com
"VietJet Air, Vietnam Airlines",SGN,16:35,HAN,23:25,2.164.305 VND/khách,6h 50m,2025-11-24 23:03:33,Traveloka.com
"VietJet Air, Vietnam Airlines",SGN,12:40,HAN,23:25,2.164.305 VND/khách,10h 45m,2025-11-24 23:03:33,Traveloka.com
"VietJet Air, Vietnam Airlines",SGN,07:50,HAN,23:25,2.164.305 VND/khách,15h 35m,2025-11-24 23:03:33,Traveloka.com
Bamboo Airways,SGN,08:50,HAN,19:45,2.413.757 VND/khách,10h 55m,2025-11-24 23:03:33,Traveloka.com
"VietJet Air, Vietnam Airlines",SGN,12:40,HAN,19:55,2.485.690 VND/khách,7h 15m,2025-11-24 23:03:33,Traveloka.com
"VietJet Air, Vietnam Airlines",SGN,12:40,HAN,19:40,2.632.950 VND/khách,7h 0m,2025-11-24 23:03:33,Traveloka.com
Vietnam Airlines,SGN,17:05,HAN,20:55,3.344.943 VND/khách,3h 50m,2025-11-24 23:03:33,Traveloka.com
Vietnam Airlines,SGN,17:05,HAN,23:25,3.344.943 VND/khách,6h 20m,2025-11-24 23:03:33,Traveloka.com
Vietnam Airlines,SGN,06:05,HAN,15:05,3.344.943 VND/khách,9h 0m,2025-11-24 23:03:33,Traveloka.com
Vietnam Airlines,SGN,20:25,HAN,09:10,3.344.943 VND/khách,12h 45m,2025-11-24 23:03:33,Traveloka.com
Vietravel Airlines,DAD,08:30,HAN,09:50,867.240 VND/khách,1h 20m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,05:45,HAN,07:05,919.510 VND/khách,1h 20m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,07:40,HAN,09:00,919.510 VND/khách,1h 20m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,15:25,HAN,16:45,919.510 VND/khách,1h 20m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,16:10,HAN,17:30,919.510 VND/khách,1h 20m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,20:55,HAN,22:15,919.510 VND/khách,1h 20m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,21:35,HAN,22:55,919.510 VND/khách,1h 20m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,22:40,HAN,00:00,919.510 VND/khách,1h 20m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,07:50,HAN,09:15,919.510 VND/khách,1h 25m,2025-11-24 23:03:33,Traveloka.com
Vietravel Airlines,DAD,18:55,HAN,20:15,967.230 VND/khách,1h 20m,2025-11-24 23:03:33,Traveloka.com
Bamboo Airways,DAD,18:20,HAN,19:45,1.003.865 VND/khách,1h 25m,2025-11-24 23:03:33,Traveloka.com
Vietnam Airlines,DAD,20:20,HAN,21:45,1.065.645 VND/khách,1h 25m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,11:20,HAN,12:40,1.266.390 VND/khách,1h 20m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,12:20,HAN,13:40,1.266.390 VND/khách,1h 20m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,18:15,HAN,19:35,1.585.582 VND/khách,1h 20m,2025-11-24 23:03:33,Traveloka.com
Vietnam Airlines,DAD,22:55,HAN,00:20,1.769.110 VND/khách,1h 25m,2025-11-24 23:03:33,Traveloka.com
Vietnam Airlines,DAD,06:05,HAN,07:30,1.931.295 VND/khách,1h 25m,2025-11-24 23:03:33,Traveloka.com
Vietnam Airlines,DAD,10:15,HAN,11:45,1.950.200 VND/khách,1h 30m,2025-11-24 23:03:33,Traveloka.com
Vietnam Airlines,DAD,07:55,HAN,09:20,1.954.180 VND/khách,1h 25m,2025-11-24 23:03:33,Traveloka.com
Vietnam Airlines,DAD,09:40,HAN,11:05,2.212.880 VND/khách,1h 25m,2025-11-24 23:03:33,Traveloka.com
Vietnam Airlines,DAD,17:00,HAN,18:25,2.212.880 VND/khách,1h 25m,2025-11-24 23:03:33,Traveloka.com
Vietnam Airlines,DAD,17:30,HAN,18:55,2.212.880 VND/khách,1h 25m,2025-11-24 23:03:33,Traveloka.com
Vietnam Airlines,DAD,18:05,HAN,19:30,2.212.880 VND/khách,1h 25m,2025-11-24 23:03:33,Traveloka.com
Vietnam Airlines,DAD,13:40,HAN,15:05,2.326.310 VND/khách,1h 25m,2025-11-24 23:03:33,Traveloka.com
Vietnam Airlines,DAD,15:40,HAN,17:05,2.326.310 VND/khách,1h 25m,2025-11-24 23:03:33,Traveloka.com
Vietnam Airlines,DAD,12:10,HAN,13:35,2.333.275 VND/khách,1h 25m,2025-11-24 23:03:33,Traveloka.com
Vietnam Airlines,DAD,19:00,HAN,20:25,2.333.275 VND/khách,1h 25m,2025-11-24 23:03:33,Traveloka.com
Vietnam Airlines,DAD,13:40,HAN,15:10,2.333.275 VND/khách,1h 30m,2025-11-24 23:03:33,Traveloka.com
Bamboo Airways,DAD,23:35,HAN,09:20,2.798.816 VND/khách,9h 45m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,15:35,HAN,11:45,2.829.076 VND/khách,20h 10m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,13:00,HAN,22:15,2.852.000 VND/khách,9h 15m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,15:00,HAN,21:00,2.935.582 VND/khách,30h 0m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,06:25,HAN,11:10,3.007.059 VND/khách,28h 45m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,05:25,HAN,10:40,3.007.059 VND/khách,29h 15m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,15:35,HAN,22:10,3.100.084 VND/khách,6h 35m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,22:30,HAN,07:30,3.100.084 VND/khách,9h 0m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,15:35,HAN,12:30,3.136.555 VND/khách,20h 55m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,15:35,HAN,17:10,3.136.555 VND/khách,25h 35m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,22:30,HAN,09:30,3.168.720 VND/khách,11h 0m,2025-11-24 23:03:33,Traveloka.com
Vietnam Airlines,DAD,17:30,HAN,01:05,3.191.015 VND/khách,31h 35m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,20:45,HAN,07:30,3.251.027 VND/khách,10h 45m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,20:05,HAN,07:30,3.251.027 VND/khách,11h 25m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,19:30,HAN,07:30,3.251.027 VND/khách,12h 0m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,22:30,HAN,01:30,3.254.158 VND/khách,27h 0m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,19:30,HAN,01:30,3.259.000 VND/khách,6h 0m,2025-11-24 23:03:33,Traveloka.com
Bamboo Airways,DAD,08:10,HAN,15:25,3.264.628 VND/khách,7h 15m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,22:30,HAN,07:50,3.290.000 VND/khách,9h 20m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,07:50,HAN,19:15,3.307.726 VND/khách,11h 25m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,22:30,HAN,10:25,3.312.000 VND/khách,11h 55m,2025-11-24 23:03:33,Traveloka.com
Vietnam Airlines,DAD,08:55,HAN,01:05,3.328.325 VND/khách,40h 10m,2025-11-24 23:03:33,Traveloka.com
Vietnam Airlines,DAD,08:00,HAN,01:05,3.328.325 VND/khách,41h 5m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,15:00,HAN,01:30,3.398.000 VND/khách,10h 30m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,13:30,HAN,23:55,3.398.789 VND/khách,10h 25m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,12:05,HAN,23:20,3.398.789 VND/khách,11h 15m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,12:05,HAN,23:55,3.398.789 VND/khách,11h 50m,2025-11-24 23:03:33,Traveloka.com
Vietnam Airlines,DAD,14:15,HAN,19:05,3.403.220 VND/khách,4h 50m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,17:15,HAN,00:55,3.405.000 VND/khách,7h 40m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,15:00,HAN,23:20,3.405.000 VND/khách,8h 20m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,15:00,HAN,23:55,3.405.000 VND/khách,8h 55m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,15:00,HAN,00:55,3.405.000 VND/khách,9h 55m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,17:15,HAN,23:20,3.407.562 VND/khách,6h 5m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,17:15,HAN,23:55,3.407.562 VND/khách,6h 40m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,06:25,HAN,19:15,3.420.000 VND/khách,12h 50m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,17:15,HAN,01:30,3.435.000 VND/khách,8h 15m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,05:25,HAN,11:10,3.460.539 VND/khách,5h 45m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,07:50,HAN,16:50,3.460.539 VND/khách,9h 0m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,07:50,HAN,17:00,3.460.539 VND/khách,9h 10m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,07:50,HAN,17:30,3.460.539 VND/khách,9h 40m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,06:25,HAN,16:50,3.460.539 VND/khách,10h 25m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,06:25,HAN,17:00,3.460.539 VND/khách,10h 35m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,06:25,HAN,17:30,3.460.539 VND/khách,11h 5m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,05:25,HAN,16:50,3.460.539 VND/khách,11h 25m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,05:25,HAN,17:00,3.460.539 VND/khách,11h 35m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,05:25,HAN,17:30,3.460.539 VND/khách,12h 5m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,07:50,HAN,20:10,3.460.539 VND/khách,12h 20m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,07:50,HAN,20:55,3.460.539 VND/khách,13h 5m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,07:50,HAN,21:00,3.460.539 VND/khách,13h 10m,2025-11-24 23:03:33,Traveloka.com
Vietnam Airlines,DAD,17:30,HAN,22:05,3.462.849 VND/khách,4h 35m,2025-11-24 23:03:33,Traveloka.com
Vietnam Airlines,DAD,12:00,HAN,01:05,3.466.630 VND/khách,37h 5m,2025-11-24 23:03:33,Traveloka.com
Vietnam Airlines,DAD,11:00,HAN,01:05,3.466.630 VND/khách,38h 5m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,13:30,HAN,23:20,3.525.937 VND/khách,9h 50m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,13:30,HAN,00:55,3.525.937 VND/khách,11h 25m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,13:30,HAN,01:30,3.525.937 VND/khách,12h 0m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,12:05,HAN,00:55,3.525.937 VND/khách,12h 50m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,19:30,HAN,07:50,3.544.151 VND/khách,12h 20m,2025-11-24 23:03:33,Traveloka.com
Vietnam Airlines,DAD,12:55,HAN,01:05,3.592.995 VND/khách,36h 10m,2025-11-24 23:03:33,Traveloka.com
VietJet Air,DAD,05:25,HAN,14:10,3.604.000 VND/khách,8h 45m,2025-11-24 23:03:33,Traveloka.com
Vietnam Airlines,DAD,17:30,HAN,00:05,3.609.910 VND/khách,6h 35m,2025-11-24 23:03:33,Traveloka.com
Vietnam Airlines,DAD,17:20,HAN,22:05,3.635.504 VND/khách,4h 45m,2025-11-24 23:03:33,Traveloka.com
Vietnam Airlines,DAD,14:15,HAN,19:05,3.635.774 VND/khách,4h 50m,2025-11-24 23:03:33,Traveloka.com
